Count,Category
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
6,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
6,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
12,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
7,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
6,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
8,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
7,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
7,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
6,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
13,UTR_per_protein
7,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
6,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
6,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
6,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
27,UTR_per_protein
12,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
8,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
12,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
9,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
6,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
19,UTR_per_protein
4,UTR_per_protein
4,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
8,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
4,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
6,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
2,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
2,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
5,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
3,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
1,UTR_per_protein
